32512, 32256
0, 512
0, 256
32256, 256
2048, 32640
31616, 1024
1536, 32384
32256, 1024
0, 32512
512, 256
32256, 768
512, 32640
32512, 256
512, 0
32256, 768
768, 32256
32256, 1536
512, 32256
0, 768
32000, 512
1536, 32256
32000, 768
768, 32640
32512, 512
32384, 32640
512, 768
32384, 32256
32640, 512
0, 512
32640, 32256
32512, 1536
32640, 32256
0, 512
32256, 0
1280, 0
31744, 512
1024, 32512
32640, 768
32256, 32512
512, 768
32640, 32640
32384, 768
1024, 32512
32000, 512
512, 512
32640, 32384
32512, 1280
512, 0
32384, 32384
768, 1792
31872, 31872
1280, 2048
32000, 32000
1280, 1792
32128, 32128
1024, 1536
31872, 31872
1280, 2048
31872, 32128
1280, 1280
32128, 32512
768, 256
32256, 0
0, 256
32640, 256
32640, 0
0, 512
32384, 0
512, 32512
32384, 2048
32640, 31616
256, 2560
32512, 32000
0, 1024
0, 32640
32256, 256
512, 256
32384, 256
0, 256
256, 32384
32128, 1280
768, 32384
32128, 1280
512, 31744
32512, 2560
32512, 31616
256, 2816
32384, 31360
0, 2048
32512, 32256
32640, 256
32640, 512
0, 32256
32256, 1536
256, 32128
32256, 1024
0, 32384
256, 1024
32000, 32384
512, 256
32256, 256
0, 512
0, 32512
32000, 512
768, 32384
32256, 1536
32640, 32128
512, 1024
31744, 32640
768, 0
32512, 768
32384, 32512
512, 32512
32000, 1536
512, 32000
32256, 1536
512, 32512
31872, 0
1280, 256
31872, 0
768, 768
32512, 32384
32128, 768
1024, 256
31872, 32640
1280, 1280
32128, 32256
32512, 1024
512, 32640
31872, 512
1536, 32512
31488, 1024
1792, 32384
31360, 1024
2048, 32128
31232, 1280
1280, 32128
32128, 1280
32512, 32128
32640, 512
31872, 32640
1280, 32640
31360, 0
1536, 32640
31360, 32384
1280, 768
31744, 32256
256, 768
32128, 32000
0, 1280
32256, 31744
32512, 2048
32384, 32000
256, 512
32000, 32640
512, 32640
31872, 256
256, 0
32640, 32640
32128, 0
256, 0
32000, 0
768, 0
31744, 32640
256, 256
32384, 32512
32256, 768
0, 32000
32128, 1792
0, 31744
32000, 1280
32640, 32512
32384, 32256
32384, 1024
32640, 32128
32000, 512
32512, 32256
32512, 256
32128, 32384
32384, 256
32512, 32256
32256, 0
32128, 32512
0, 32256
31616, 1280
512, 31616
31744, 1536
0, 31616
31872, 1024
32640, 32256
32256, 0
32384, 32640
32384, 32256
31872, 768
512, 32128
31744, 0
512, 0
31872, 32512
0, 256
32000, 32256
0, 512
32384, 32640
32512, 32640
32512, 768
32512, 32128
32128, 1280
1024, 32384
31872, 256
512, 0
32384, 256
32512, 256
32640, 32512
32512, 1024
32640, 32000
32384, 2304
768, 31616
31616, 2816
2048, 31488
31232, 2048
2048, 32128
31488, 768
512, 256
32640, 32512
32384, 256
32384, 256
0, 32384
32256, 1280
32512, 32512
512, 32512
31744, 1280
512, 31872
32512, 2304
32384, 32128
32512, 256
0, 256
32256, 0
256, 512
32256, 32512
256, 256
32384, 0
32640, 0
32640, 256
32512, 0
32384, 0
768, 768
31872, 32000
1024, 1536
31744, 32128
1024, 1024
31744, 32512
1280, 32640
31744, 768
512, 32256
32000, 1024
512, 32000
32128, 1280
32640, 32128
32384, 1536
32640, 32000
32256, 1280
256, 32000
32256, 1024
32384, 32384
768, 512
31360, 32640
2304, 32512
31232, 1280
1280, 31872
32256, 1280
32256, 32384
512, 512
32000, 32512
256, 768
32512, 32384
32128, 0
512, 512
32000, 32128
512, 2048
32000, 31488
0, 2304
32384, 31488
32256, 2048
512, 32000
31744, 256
0, 0
32384, 32128
32512, 1792
32640, 31488
32000, 1792
0, 31744
31872, 512
512, 32512
32000, 32640
0, 32384
32128, 0
32384, 32384
32256, 32384
32640, 256
32128, 32128
32384, 0
32256, 32000
32512, 256
32000, 32128
32640, 32640
31616, 32384
512, 32128
31872, 256
32256, 32128
32384, 32256
31872, 256
0, 31488
31744, 1536
0, 31360
31360, 1280
512, 31744
32000, 0
32256, 32256
32128, 32384
32384, 0
32128, 32384
32512, 0
32000, 31872
32512, 512
32384, 32384
32128, 32512
32384, 32512
32128, 32128
32256, 512
32640, 32128
31872, 256
32512, 31872
32256, 768
31872, 31872
0, 32640
31872, 32512
32640, 32384
31872, 256
0, 31616
31232, 512
1792, 32256
30848, 32256
1280, 0
31232, 32128
256, 32512
31872, 32384
32384, 32512
32128, 32256
32128, 32512
0, 32384
31488, 32128
256, 32640
31616, 32384
32640, 32128
32000, 256
32512, 31488
31872, 768
32384, 31872
31744, 32256
0, 256
31744, 31104
32384, 1792
32000, 31104
31744, 1024
256, 31104
31104, 256
512, 32128
31232, 32000
32512, 0
31872, 31360
32000, 512
32000, 31744
32128, 32512
31616, 32000
32640, 32512
31360, 32128
32512, 32256
31616, 32512
32128, 32000
32128, 32512
31616, 32256
32512, 32256
31360, 32384
0, 32384
31104, 32128
32640, 32512
31488, 32128
32384, 32512
31744, 32128
31744, 32640
32128, 31744
32128, 0
31616, 31872
32256, 32640
31360, 32128
32384, 32128
31616, 32512
32128, 32128
31488, 32384
32512, 31872
31104, 512
0, 31232
31232, 1024
32000, 31488
32256, 32640
31360, 32256
32384, 32256
31744, 32000
31744, 32640
32000, 31744
31744, 32384
32128, 32640
31616, 31488
32128, 512
31232, 31360
32640, 0
31232, 32000
32256, 32000
31616, 32256
31872, 32128
31744, 32128
32000, 32512
31616, 31488
31872, 32256
32000, 32256
31488, 31616
32128, 256
31616, 30976
31744, 512
32000, 31616
31744, 31744
31616, 32640
31872, 31104
32000, 1024
31232, 30720
32640, 1024
30848, 30592
32512, 1280
30976, 30848
32256, 32512
31232, 31744
32000, 31872
31616, 32512
31488, 30976
32128, 768
30976, 30976
32384, 32512
31104, 31744
32000, 32256
31744, 31488
31232, 32640
32512, 31616
30848, 32000
32512, 32512
31360, 31104
31616, 768
32128, 31232
31488, 32640
32256, 31744
31488, 32384
32000, 32000
31744, 32128
32000, 32128
32000, 32384
32000, 32000
31616, 32256
32128, 32000
31872, 32384
32128, 31872
31744, 256
32128, 31488
31872, 32640
32128, 32000
31616, 32128
32384, 32512
31360, 32000
32640, 32256
31616, 32512
32000, 31744
32128, 0
31616, 32000
32128, 32256
31744, 32512
32640, 31872
31104, 256
32640, 31616
31360, 512
32128, 31744
32000, 32256
31744, 32640
31872, 31744
32000, 32640
31744, 32256
31616, 31744
32384, 32640
30848, 31872
32512, 32128
31360, 32384
31744, 31232
31872, 768
31104, 31104
32000, 256
31488, 31104
31744, 32512
31360, 31744
31744, 31872
31360, 32128
31872, 31872
31360, 31872
31872, 32256
31232, 31488
32256, 32128
31104, 32128
32256, 32000
31232, 31872
32000, 32256
32128, 32000
31104, 32256
256, 32000
30720, 32512
768, 31744
31104, 256
0, 32000
30976, 32256
512, 32640
31232, 32128
768, 32640
31232, 32512
32640, 31872
31744, 256
32256, 32128
32128, 256
32256, 31872
32128, 32640
32000, 32384
32128, 32128
32128, 32640
32000, 32000
32384, 32512
31872, 32384
32000, 32128
32256, 32000
31744, 32640
32384, 32000
32000, 32384
31616, 32128
32640, 32128
31104, 32256
768, 32384
30720, 32000
768, 32640
30976, 31616
32640, 0
31616, 31744
31872, 0
32512, 32000
31232, 32128
32512, 32384
31488, 32128
32256, 32128
31744, 32640
32128, 31360
31872, 768
31872, 31360
32000, 32640
31744, 31616
32000, 32384
32128, 31744
31744, 32640
31872, 31360
31872, 32256
32000, 31872
31872, 32128
32000, 31744
31744, 32000
32000, 32000
32000, 31488
31360, 32640
32640, 30976
31104, 512
32384, 31104
31872, 32384
31616, 31616
32256, 32384
31616, 31744
32000, 32384
31616, 31744
0, 32128
31104, 32128
0, 32000
31104, 32256
32512, 32128
31872, 31744
32000, 32512
31744, 31616
32128, 32512
31744, 31744
32256, 32000
31744, 32256
31872, 31232
31616, 768
32000, 30592
31872, 512
31744, 30848
32000, 32512
31360, 31104
32000, 32512
31616, 31104
31744, 31872
31616, 32000
31872, 30848
31360, 256
32000, 30336
31360, 32640
31872, 30848
31488, 32128
31744, 31488
31488, 31360
31872, 32000
31232, 31360
31872, 31488
31616, 31616
31360, 31616
31872, 31360
31360, 31872
31616, 31104
31232, 31744
31872, 31616
31232, 31232
31744, 31616
31360, 31744
31104, 31104
32256, 32000
30976, 31232
31616, 31616
31616, 31872
31232, 31232
32256, 32000
31360, 31488
31744, 31872
31744, 31744
31616, 32128
32128, 31360
31744, 32512
32000, 31232
32256, 0
31488, 31616
32512, 32000
32000, 32640
32000, 31360
32512, 32640
31872, 32128
32128, 31360
0, 1280
31488, 30720
0, 256
32000, 31872
31872, 31616
0, 0
31616, 31104
32256, 0
32384, 31104
31616, 32384
32384, 31872
31872, 31872
32384, 31872
31872, 31872
32128, 31616
31872, 32384
32128, 31488
32256, 32000
31744, 32128
32512, 31360
31872, 0
32000, 31232
32384, 32512
31616, 31616
0, 32128
31744, 32384
32128, 31232
32384, 512
31616, 30848
32512, 512
31872, 31360
32128, 32256
32128, 31872
31872, 31872
32000, 32128
32000, 31232
32128, 0
31616, 30848
32384, 256
31360, 30976
32512, 32000
31232, 31360
32640, 32256
31360, 31232
32128, 32128
31616, 31360
32256, 31616
31616, 32000
32256, 31488
31616, 31744
32000, 31616
32128, 32128
31744, 30976
32384, 32640
31616, 30976
32128, 32256
32000, 31744
32128, 31360
31872, 32384
32128, 31360
32000, 32256
32128, 31360
31872, 32512
32256, 30976
31616, 32512
32640, 31616
31360, 32000
0, 32256
31488, 31232
32256, 32128
32128, 31744
31872, 32384
32128, 31488
32128, 32512
31872, 31232
32000, 32384
32256, 31488
31872, 32384
31872, 31360
32512, 32256
31360, 31616
32384, 31872
32000, 32000
31488, 31488
32512, 31872
31360, 31744
32384, 31616
31488, 32000
32128, 31488
31744, 31616
31616, 31872
32128, 31232
31232, 32384
32512, 30848
30976, 32384
32256, 30976
31488, 31872
31616, 31744
32256, 31616
30976, 31744
32384, 31488
31232, 31872
32128, 31488
31744, 32256
31616, 31232
32000, 31744
31616, 32128
32128, 31360
31744, 32384
32000, 31232
31872, 32128
31744, 31616
32128, 32000
31744, 31744
32512, 32000
31104, 31744
0, 31872
30848, 31744
512, 31744
31232, 31872
32128, 32000
31872, 31488
31488, 31872
32384, 32000
31104, 31232
32640, 32256
31104, 31104
32000, 32128
31872, 31488
31488, 31488
31616, 31744
32000, 31360
31360, 31616
31744, 31360
32000, 31744
30976, 30976
32256, 31744
31232, 31104
31744, 31616
31744, 31360
31616, 31232
31488, 31104
32128, 31616
30848, 31232
32512, 31232
30592, 31616
256, 30848
30336, 31616
32640, 31232
30592, 31232
32256, 31360
31232, 31488
31488, 30848
31616, 31872
31616, 31104
31104, 30848
31488, 32000
31616, 30336
30976, 32128
32000, 30720
30592, 31360
31872, 31104
31104, 31104
31104, 30976
31488, 31616
30720, 30336
31744, 31616
30848, 30592
31360, 31104
30976, 30976
31360, 30720
30720, 31104
31616, 30720
30592, 31232
31872, 30336
30336, 31232
31744, 30464
30720, 31360
30976, 30720
31616, 30848
30464, 30848
31488, 30848
31104, 30976
30464, 30848
32128, 30848
29952, 30976
31872, 30720
30592, 30848
31104, 31104
31488, 30464
30464, 31232
31360, 30336
30848, 31232
30976, 30720
31232, 30592
31104, 30976
30848, 30592
30976, 30720
31232, 31104
31104, 30464
30848, 30848
31872, 30720
30080, 30720
31744, 30848
30848, 31104
31360, 30080
31104, 31744
31488, 29824
30464, 31872
32000, 29824
30336, 31744
32000, 30080
30592, 31488
31488, 30336
31360, 30976
30464, 30720
31872, 30848
30464, 30464
31360, 30848
31232, 30592
30592, 30464
31104, 30848
30976, 30208
30464, 30720
32000, 30464
29696, 30592
31488, 29824
30208, 31104
31360, 29824
30592, 30976
30592, 29824
31232, 30592
29824, 29952
32128, 30848
29312, 30336
31872, 29952
30080, 30464
31488, 30464
30208, 30080
31488, 31104
30208, 29568
31232, 30976
30848, 29696
30976, 31232
31232, 29568
30464, 31360
31488, 29440
30208, 31488
31616, 29312
30976, 31616
30848, 29312
31104, 31744
30464, 29440
31488, 31488
30848, 29312
30848, 31488
31104, 29952
30592, 30720
31104, 30464
30976, 30208
30336, 30592
31488, 30336
30208, 30464
31104, 30208
30848, 30336
30336, 30464
30976, 30080
30464, 30080
30592, 30592
30976, 29440
30464, 30848
30720, 29184
30336, 30592
30720, 29440
30464, 30720
30720, 28800
30592, 30720
30336, 28928
30720, 30976
30208, 28928
30848, 30464
30336, 29056
30464, 30208
30592, 29696
30208, 29952
30720, 29696
30336, 29952
30080, 29568
31104, 29952
29440, 29952
31488, 29696
29056, 30208
31360, 29568
29568, 29952
30720, 29952
29952, 29696
30336, 30080
30080, 29696
30336, 29952
30080, 29696
30080, 29952
30208, 29568
30080, 29824
30208, 29952
30208, 29312
30208, 30464
29952, 28544
30336, 30976
30336, 28672
29952, 30464
30592, 29312
30208, 29824
30336, 29696
30592, 29952
30080, 29696
30336, 29952
30848, 29824
29952, 29440
30976, 30464
30208, 29440
30592, 30208
29952, 29568
31104, 30208
29824, 29440
30976, 30592
29824, 29184
30464, 30336
30208, 29440
30464, 30080
29952, 29696
30080, 29824
30464, 29824
29440, 29568
30720, 29696
29440, 29696
30464, 29824
29696, 29184
30208, 29952
29696, 29440
30464, 29440
29440, 29824
30848, 29184
29184, 29696
30976, 29824
28928, 29056
31488, 29696
29056, 29696
30976, 29184
29568, 29824
30464, 29440
30208, 29440
30208, 29568
30464, 29568
29824, 29184
30464, 29824
30336, 29184
29824, 29312
30464, 29824
30080, 28928
29696, 29568
30720, 29312
29696, 29056
30080, 29824
30080, 28672
29696, 29696
30208, 29056
29952, 29568
29952, 29056
30080, 29696
29440, 28672
30848, 29696
29568, 29568
30336, 29056
30080, 30080
29952, 28544
30592, 30208
30592, 28928
29952, 30336
30848, 28928
30208, 30208
30848, 29440
31104, 29696
30336, 30336
31104, 29184
30720, 30592
30976, 29824
31488, 29952
30848, 30336
31360, 30336
31104, 29824
31232, 30976
31616, 29824
30848, 30720
32128, 30464
30720, 30464
31872, 30464
31360, 30720
31232, 30336
31744, 30848
31360, 30080
30976, 30976
32000, 30464
31104, 30464
31232, 30592
31872, 30208
30336, 30592
32128, 30208
30720, 30464
31616, 29824
30848, 31104
31360, 28800
30720, 31488
31616, 28928
30720, 30336
31104, 29952
30976, 29952
30720, 29952
31616, 29824
30208, 29824
31360, 29696
30592, 30208
31360, 29824
30464, 29824
31744, 30336
29952, 29312
31616, 30592
30976, 29696
30592, 30336
32000, 30208
30336, 30080
31488, 30208
31104, 30464
31360, 30208
31360, 30848
31616, 29824
30976, 31104
32128, 30080
31104, 31232
32128, 30336
31616, 30720
31872, 31104
32256, 30208
30976, 31616
1536, 30208
30464, 31488
2048, 30592
31232, 31360
32512, 30592
32640, 31232
31616, 30976
1024, 31360
31488, 30848
1280, 31232
31616, 30720
768, 31616
31872, 30464
256, 31616
31872, 30720
512, 30976
31488, 31488
1024, 30208
31872, 31360
32256, 30720
32384, 30720
32000, 31360
32256, 29952
32512, 31616
31488, 29952
0, 31616
32000, 29952
32000, 31360
32384, 30336
31872, 31104
32512, 30336
32000, 31360
32256, 30208
32128, 31616
32640, 30336
31488, 31104
1536, 30848
31232, 30976
768, 31232
32256, 30976
31872, 30976
1280, 31104
32000, 31232
256, 31232
32384, 31104
32512, 31360
0, 30848
256, 31872
32512, 30720
32640, 32000
32640, 30464
32640, 32000
512, 30848
256, 31744
32384, 31104
256, 31360
32640, 31616
512, 30976
0, 31872
512, 30848
32128, 31616
1792, 31488
32384, 31232
256, 31744
256, 31104
32512, 31616
1536, 31232
32128, 31616
1024, 31104
32384, 32128
512, 30464
0, 32128
0, 30976
32640, 31488
256, 31488
32640, 30976
32512, 31488
768, 31488
32256, 31104
512, 31104
32384, 31616
512, 30464
32512, 32256
256, 30208
32512, 32000
512, 30464
32384, 31872
512, 30464
32640, 31872
256, 30592
256, 31488
32512, 30848
768, 31616
32384, 30720
1792, 31616
31616, 30848
2304, 30848
32256, 32000
512, 30336
256, 32000
32384, 30592
1024, 31360
32384, 31104
768, 31488
32256, 30720
1280, 31744
31872, 30464
1792, 31872
31744, 30848
2048, 31232
31872, 31232
1536, 31360
32256, 30848
512, 32000
768, 30464
32384, 31744
2304, 31360
31872, 31104
2816, 31744
32384, 31232
1792, 31360
768, 31744
1024, 31360
1280, 31616
1024, 32128
1536, 30592
1536, 1024
1792, 30336
1024, 768
1280, 31104
1792, 32256
2048, 31872
1024, 32128
2048, 32000
256, 32512
2304, 31360
1280, 0
768, 31360
1536, 512
1280, 31488
512, 32384
1536, 31616
0, 32640
2048, 31360
0, 32256
1280, 32128
0, 31232
1024, 32512
1280, 31232
32640, 31744
1280, 31872
32640, 31360
768, 31744
768, 31360
256, 31488
1024, 31616
32384, 30720
1024, 32256
512, 30592
32512, 31744
1536, 31360
32000, 30848
1792, 31872
32256, 30848
512, 31360
32384, 31360
768, 30976
32256, 31488
1280, 31104
32000, 31232
512, 31104
32256, 31104
256, 31104
32384, 31104
0, 31104
32384, 30976
512, 30720
31872, 31232
1024, 30720
31872, 30976
512, 30976
32640, 30208
32512, 31488
256, 30080
32256, 31232
512, 30208
32640, 31232
0, 30080
256, 31104
32256, 30208
1024, 30464
32512, 31104
32640, 29696
512, 31488
32384, 29568
256, 30976
32512, 30080
32512, 30336
0, 30592
32128, 29568
256, 31104
31616, 29184
1280, 30592
30976, 29824
1536, 29824
30848, 29952
768, 29696
31360, 29696
0, 29696
31488, 29824
32256, 29184
31616, 29952
32640, 29056
31488, 30080
32512, 28672
31360, 30464
0, 28544
31744, 30208
32384, 28928
31872, 29824
32256, 29312
32640, 30080
31744, 28928
32512, 30336
32128, 28672
32256, 30464
32256, 29056
32512, 29952
31488, 29312
256, 29952
31360, 29056
32384, 30080
32000, 28928
31872, 29568
31872, 29568
31872, 28928
31488, 29824
31872, 28800
31616, 29312
31744, 29312
31744, 28544
31232, 29824
31872, 28416
31616, 29696
31744, 28544
31872, 28928
31360, 29312
32256, 28928
31616, 29056
32512, 29184
31616, 28672
32128, 29696
32128, 28672
256, 29440
31360, 29056
1536, 28800
31232, 29952
768, 28160
32640, 30208
31616, 28288
1536, 29568
31488, 28672
1024, 29312
32000, 28928
32256, 29056
32512, 28928
32128, 28928
32512, 28800
32256, 28928
31872, 28928
32384, 28416
32128, 29312
32256, 28288
32128, 29184
32128, 28416
31872, 28800
32640, 29056
31872, 27904
32384, 29952
32384, 27264
32256, 30208
32000, 27648
256, 29312
31744, 28416
512, 28800
32128, 28672
32512, 28672
32256, 29056
32640, 27904
32256, 29312
32256, 28032
0, 28800
31488, 28544
768, 28416
31488, 28544
0, 28288
31488, 28544
0, 27904
31360, 28928
32512, 27904
31744, 28672
32000, 28160
32384, 27904
31360, 28800
32384, 28032
31744, 28544
32256, 28416
32384, 28160
31488, 28160
256, 28928
31488, 27776
0, 29312
32128, 27648
32512, 28800
32256, 28416
32640, 28160
32384, 29184
32256, 27648
256, 29184
32000, 27776
1024, 28928
31872, 28288
512, 28672
31744, 28160
512, 28544
32256, 28672
32384, 28032
0, 29056
31744, 28288
512, 28288
31744, 28800
256, 28160
31872, 29056
0, 28288
32000, 28800
0, 28160
32000, 29056
32512, 28160
32512, 28928
32000, 28672
1024, 28288
31488, 29056
1280, 28032
31744, 28928
512, 28416
32512, 28672
32640, 28416
32384, 28544
32640, 28544
0, 28672
32384, 28288
256, 28800
32512, 28288
32384, 28672
512, 28800
31872, 28416
1280, 28544
31744, 28800
0, 28288
32512, 29056
32256, 28672
0, 28544
32000, 28672
32640, 28544
31744, 28416
512, 29312
31360, 27776
256, 29184
31488, 27520
32256, 29312
31872, 27520
32000, 28800
31616, 27648
32256, 28288
30976, 27776
32256, 28160
31232, 27008
31744, 29184
32000, 25856
30976, 29184
32128, 26624
31104, 27904
31872, 27776
31872, 27008
31488, 28288
32000, 27520
32000, 27904
31744, 27648
32128, 28160
32384, 28160
31872, 28032
768, 28672
31744, 28032
768, 29184
32384, 28288
0, 29184
768, 28416
32384, 29824
1536, 28160
0, 30336
768, 28288
768, 30336
512, 28544
1280, 30208
512, 28928
1536, 30208
1024, 28800
1024, 30592
1280, 28672
1024, 30464
1536, 29312
2304, 29824
768, 30208
2560, 29440
768, 30208
3072, 29952
2560, 29952
2048, 30336
2304, 30336
3328, 30080
2560, 30464
4096, 30592
2304, 30336
4096, 31232
2560, 30080
4608, 30976
2816, 30720
4096, 30592
3584, 31232
3328, 30464
4352, 31488
3072, 30208
4096, 31104
2560, 30720
4352, 30592
2816, 31488
4096, 30080
3072, 31104
3328, 30848
3584, 30336
3072, 31360
3584, 30592
3840, 30592
3328, 31104
3840, 30720
3584, 30848
4608, 31488
2816, 30208
5632, 31872
2048, 30464
6144, 31872
3072, 30336
5376, 32000
3840, 30592
4352, 31872
4096, 30976
4608, 31488
3840, 30976
4608, 31744
3840, 30336
3072, 32000
4608, 30336
2560, 31616
4864, 30592
2048, 30848
3584, 30848
3072, 30720
2816, 30848
3584, 30464
2304, 30720
3072, 30592
3584, 30720
3072, 30592
2560, 30464
4096, 31232
2816, 30080
3840, 31616
4096, 30464
4096, 31104
3840, 31232
4864, 30976
3328, 31232
5888, 31744
3584, 30976
5632, 31744
5120, 31744
4096, 30976
5888, 32384
4608, 30848
4352, 32384
6144, 31360
3840, 31360
5632, 32128
4352, 31104
5120, 32000
3840, 31104
4864, 31488
4352, 31744
4352, 30848
4352, 32000
3840, 30592
4608, 31872
3840, 30976
4352, 31488
4096, 31104
3840, 31360
5120, 31360
2816, 31488
6656, 31232
2048, 31872
6912, 30720
2304, 32128
6912, 31360
3072, 31872
6144, 31360
4608, 32128
4608, 30976
6400, 32640
3328, 31360
6656, 32000
4608, 31744
5120, 31744
6144, 32000
4352, 31744
5376, 32000
5632, 31744
4608, 31872
5632, 31744
6144, 31872
3840, 31872
6144, 31616
4608, 32000
5376, 31616
5632, 31616
4608, 32384
5120, 30720
5888, 0
4096, 30848
6400, 32256
2816, 31488
7936, 31616
2304, 31616
7168, 31872
3840, 31616
4608, 31488
6656, 31744
2304, 31360
7680, 31744
2304, 31872
6912, 31104
4096, 32000
4864, 30848
5120, 32128
5120, 31360
4096, 31488
5888, 31744
4608, 30848
5376, 32384
5120, 30720
4096, 32512
5888, 30720
4608, 32000
5376, 31488
5120, 31488
4864, 32000
5120, 31232
5120, 32000
4608, 31488
5376, 31744
4352, 31488
5632, 31744
4096, 31744
5376, 31360
4096, 32128
5376, 30976
3840, 32000
5120, 31232
4352, 31744
4864, 31232
4096, 31744
4864, 31488
3584, 31360
5632, 31488
3840, 31616
4864, 30848
4096, 0
4864, 30208
4352, 32512
4864, 30976
4864, 31872
4352, 31488
5376, 31744
4096, 31360
5120, 32000
4608, 31232
5632, 32000
3584, 31232
6144, 32128
3840, 31104
5120, 32128
5376, 31232
2816, 31488
6656, 31744
3072, 31232
5376, 32000
3840, 31104
4096, 31232
4096, 31744
4096, 30848
3840, 31744
4096, 31104
2816, 31104
4096, 31488
3072, 30720
3328, 31616
3328, 30848
2560, 30976
3328, 31488
2304, 30592
2816, 31488
2560, 30720
2560, 31104
2304, 31232
2816, 30848
1280, 30848
3840, 31232
512, 30848
3840, 31232
1536, 31104
2304, 30464
2560, 31360
1792, 30720
2816, 31360
2048, 30848
2560, 31104
1792, 30592
3328, 31488
1280, 30464
3328, 31872
2048, 30208
2304, 31616
2816, 30848
1792, 30976
3840, 31488
256, 30592
4864, 31488
256, 30976
4352, 31232
768, 30720
3328, 31744
1280, 30208
3840, 32128
1024, 29696
2304, 32256
2816, 29824
1024, 31616
3328, 30464
768, 30848
3072, 30976
1792, 30592
1280, 30464
3072, 30976
512, 30464
3584, 30592
512, 30848
2560, 30208
1792, 30848
1792, 30464
3072, 30592
512, 30848
2816, 30208
1536, 31360
2816, 29696
1024, 31872
3072, 29696
1280, 31744
2560, 30208
2304, 31104
1024, 30848
3584, 30848
1280, 31104
2048, 30720
2816, 30976
768, 30976
3840, 30976
1024, 30848
2304, 30848
2304, 30720
1792, 31104
2560, 30720
1024, 30720
3840, 30848
32640, 30592
4608, 30976
32640, 30208
3584, 31104
1280, 30080
2560, 31360
2048, 30080
2304, 30976
1792, 30464
2816, 30208
1792, 31744
2816, 29184
1792, 31872
2816, 29824
2048, 31232
3072, 30720
1792, 30336
3072, 30848
1792, 30464
3328, 31360
1792, 30336
2816, 31232
3328, 30080
768, 31488
4352, 30336
512, 31488
3584, 30336
3072, 31360
256, 30208
4864, 31744
